time,open,high,low,close,EMA #1,EMA #2,EMA #3,EMA #4,EMA #5
2025-09-12T13:00:00-04:00,24602,24602.75,24598,24601.75,24604.256959151127,24603.06519747532,24601.196408792624,24598.875174263758,24595.99502563496
2025-09-12T13:02:00-04:00,24601.25,24603,24595.25,24596,24602.753479575564,24602.460131650212,24601.20831794982,24599.21443508322,24596.472750577235
2025-09-12T13:04:00-04:00,24596,24596.5,24591,24593.5,24599.376739787782,24600.306754433474,24600.05091396097,24598.755230071332,24596.42977325203
2025-09-12T13:06:00-04:00,24593.5,24594.75,24589.75,24590.5,24596.43836989389,24598.037836288982,24598.595155302977,24598.004482918284,24596.16343022912
2025-09-12T13:08:00-04:00,24591.5,24594.75,24589,24589.75,24593.969184946945,24595.85855752599,24597.018454124536,24597.075271072816,24595.739482026474
2025-09-12T13:10:00-04:00,24589.75,24596.5,24588.5,24595.5,24591.859592473473,24593.822371683993,24595.40324209686,24596.0288037767,24595.194983660433
2025-09-12T13:12:00-04:00,24595.25,24596.5,24591.5,24595.25,24593.554796236735,24594.298247789327,24595.369188297558,24595.91754609431,24595.19998514585
2025-09-12T13:14:00-04:00,24595.5,24602.25,24594,24599.75,24594.527398118367,24594.69883185955,24595.398257564768,24595.857896652265,24595.2272592235
2025-09-12T13:16:00-04:00,24600.5,24601.5,24596,24597,24597.513699059185,24596.632554573032,24596.53197810593,24596.52105427337,24595.706599294088
2025-09-12T13:18:00-04:00,24596.75,24597,24589.75,24592,24597.131849529593,24596.671703048687,24596.580427415724,24596.553760805746,24595.801453903718
2025-09-12T13:20:00-04:00,24592.25,24597.75,24590,24596,24594.690924764796,24595.197802032457,24595.61811021223,24595.938937833496,24595.478594457923
2025-09-12T13:22:00-04:00,24596.25,24597.5,24592.5,24594.5,24595.4704623824,24595.548534688303,24595.758530165065,24595.983375285854,24595.548722234475
2025-09-12T13:24:00-04:00,24594.75,24597.5,24593.25,24593.75,24595.1102311912,24595.28235645887,24595.534412350607,24595.807178816445,24595.47611112225
2025-09-12T13:26:00-04:00,24593.5,24594,24590.75,24593,24594.3051155956,24594.688237639246,24595.082320717138,24595.477581842668,24595.296464656592
2025-09-12T13:28:00-04:00,24593,24595.25,24591,24592,24593.6525577978,24594.125491759496,24594.619582779997,24595.12364157943,24595.087695142356
2025-09-12T13:30:00-04:00,24592,24597.75,24590.75,24596,24592.8262788989,24593.41699450633,24594.03745327333,24594.677407068084,24594.80699558396
2025-09-12T13:32:00-04:00,24596,24597.5,24592.5,24594.25,24594.41313944945,24594.277996337554,24594.473574768144,24594.8663489155,24594.915450530872
2025-09-12T13:34:00-04:00,24594,24594.75,24584.5,24588.75,24594.206569724724,24594.1853308917,24594.36833593078,24594.742584784715,24594.832227755338
2025-09-12T13:36:00-04:00,24588.25,24594.25,24587.25,24592.25,24591.22828486236,24592.206887261134,24593.00870572394,24593.815072672613,24594.233843413942
2025-09-12T13:38:00-04:00,24591.75,24592.5,24582.5,24589,24591.48914243118,24592.05459150742,24592.728993340843,24593.520062290812,24594.00803946722
2025-09-12T13:40:00-04:00,24589,24593.5,24588.75,24590.25,24590.24457121559,24591.03639433828,24591.900328153988,24592.87433910641,24593.552763152016
2025-09-12T13:42:00-04:00,24590.5,24596,24590.25,24595.25,24590.372285607795,24590.85759622552,24591.589144119767,24592.535147805494,24593.275239229104
2025-09-12T13:44:00-04:00,24595.25,24598.5,24593.5,24596.75,24592.811142803897,24592.321730817013,24592.40266764871,24592.92298383328,24593.454762935547
2025-09-12T13:46:00-04:00,24597.25,24602,24596.5,24600.5,24595.03057140195,24593.964487211342,24593.479852615663,24593.541128999954,24593.799784486862
2025-09-12T13:48:00-04:00,24600.75,24605.75,24599.5,24604.5,24597.890285700974,24596.22632480756,24595.095440923295,24594.570967714248,24594.431622260785
2025-09-12T13:50:00-04:00,24604.5,24607.75,24602,24606.75,24601.195142850487,24598.984216538374,24597.18534294034,24595.989400897928,24595.346929327985
2025-09-12T13:52:00-04:00,24607,24611.5,24605.75,24610.5,24604.09757142524,24601.656144358916,24599.36637784249,24597.562343626796,24596.406299389077
2025-09-12T13:54:00-04:00,24610,24611.75,24607.25,24610,24607.04878571262,24604.437429572612,24601.729404988604,24599.33915168011,24597.642090353707
2025-09-12T13:56:00-04:00,24610,24616.75,24608.75,24614.5,24608.52439285631,24606.291619715073,24603.567314991138,24600.862130011523,24598.765536685187
2025-09-12T13:58:00-04:00,24614.75,24619.25,24613.5,24614.75,24611.637196428157,24609.11107981005,24606.052356104217,24602.846111438448,24600.218669713806
2025-09-12T14:00:00-04:00,24614.75,24615.5,24606.5,24611,24613.19359821408,24610.990719873367,24607.985165858834,24604.54666694724,24601.539699739824
2025-09-12T14:02:00-04:00,24610.5,24611,24604.5,24606.25,24611.84679910704,24610.827146582244,24608.544017890203,24605.397143097634,24602.35427249075
2025-09-12T14:04:00-04:00,24606,24607.75,24604,24605,24608.923399553518,24609.218097721496,24607.97868058127,24605.48326551226,24602.685702264316
2025-09-12T14:06:00-04:00,24605.5,24609.25,24605,24607.75,24607.21169977676,24607.97873181433,24607.42786267432,24605.485656153363,24602.941547513015
2025-09-12T14:08:00-04:00,24607.5,24612,24606.75,24611.75,24607.35584988838,24607.81915454289,24607.44389319114,24605.773419560024,24603.35595228456
2025-09-12T14:10:00-04:00,24611.5,24614.25,24607,24607.5,24609.42792494419,24609.04610302859,24608.345250259776,24606.59150248002,24604.09632025869
2025-09-12T14:12:00-04:00,24608,24613,24608,24613,24608.713962472095,24608.69740201906,24608.268527979824,24606.792716411444,24604.451200235173
2025-09-12T14:14:00-04:00,24613,24615.75,24611.5,24612.25,24610.856981236047,24610.131601346042,24609.31996620653,24607.67947120981,24605.228363850158
2025-09-12T14:16:00-04:00,24612.25,24613.5,24608,24612,24611.553490618026,24610.837734230696,24609.971084827303,24608.33240389412,24605.866694409233
2025-09-12T14:18:00-04:00,24612.25,24612.5,24607.75,24611.75,24611.901745309013,24611.30848948713,24610.477510421235,24608.892060480674,24606.446994917485
2025-09-12T14:20:00-04:00,24611.5,24614.25,24611,24612,24611.700872654506,24611.372326324756,24610.704730327627,24609.264623269148,24606.906359015895
2025-09-12T14:22:00-04:00,24612.25,24613.75,24610.25,24611,24611.97543632725,24611.664884216505,24611.048123588153,24609.69110565927,24607.392144559904
2025-09-12T14:24:00-04:00,24611,24616.75,24609.75,24615.25,24611.487718163626,24611.443256144335,24611.03742945745,24609.87809056509,24607.720131418097
2025-09-12T14:26:00-04:00,24615.25,24617.25,24614.5,24615.5,24613.368859081813,24612.71217076289,24611.973556244684,24610.64550619865,24608.404664925543
2025-09-12T14:28:00-04:00,24615.5,24616.75,24611.5,24613,24614.434429540906,24613.64144717526,24612.757210412532,24611.339005313126,24609.049695386857
2025-09-12T14:30:00-04:00,24613,24614.75,24610.5,24613.75,24613.717214770455,24613.427631450173,24612.81116365419,24611.576290268393,24609.40881398805
2025-09-12T14:32:00-04:00,24613.75,24628.5,24612.75,24622.75,24613.733607385228,24613.53508763345,24613.01979395326,24611.88682023005,24609.803467261863
2025-09-12T14:34:00-04:00,24622.75,24625,24619.75,24621.5,24618.241803692614,24616.606725088965,24615.182061963646,24613.43870305433,24610.980424783513
2025-09-12T14:36:00-04:00,24621.75,24625.75,24621.25,24623.75,24619.995901846305,24618.32115005931,24616.641603749504,24614.626031189426,24611.95947707592
2025-09-12T14:38:00-04:00,24623.5,24632,24622.75,24630.25,24621.747950923153,24620.047433372874,24618.16569180517,24615.893741019507,24613.008615523566
2025-09-12T14:40:00-04:00,24629.5,24633.75,24626.5,24626.5,24625.623975461574,24623.19828891525,24620.68442695958,24617.837492302435,24614.50783229415
2025-09-12T14:42:00-04:00,24627,24633.75,24627,24632.25,24626.311987730787,24624.4655259435,24622.08788763523,24619.146421973517,24615.643483903776
2025-09-12T14:44:00-04:00,24632.5,24632.75,24627.75,24630,24629.405993865395,24627.14368396233,24624.401690382954,24621.0540759773,24617.175894457978
2025-09-12T14:46:00-04:00,24630.25,24632.25,24627.5,24628,24629.827996932698,24628.179122641555,24625.7013147423,24622.367779409113,24618.36444950725
2025-09-12T14:48:00-04:00,24628.5,24630,24609,24620.5,24629.16399846635,24628.286081761038,24626.323244799565,24623.243810922097,24619.285863188412
2025-09-12T14:50:00-04:00,24620.5,24631.25,24620.5,24630.5,24624.831999233174,24625.690721174025,24625.029190399662,24622.851837933227,24619.396239262194
2025-09-12T14:52:00-04:00,24630.5,24648.5,24629.75,24641.75,24627.665999616587,24627.293814116016,24626.244925866406,24623.944432514196,24620.40567205654
2025-09-12T14:54:00-04:00,24641.75,24646,24640.75,24644,24634.70799980829,24632.11254274401,24629.690497896092,24626.488085012166,24622.346065505943
2025-09-12T14:56:00-04:00,24644.5,24650,24642.75,24649.25,24639.603999904146,24636.241695162673,24632.981498363628,24629.061215724712,24624.360059550858
2025-09-12T14:58:00-04:00,24649.25,24649.75,24642.5,24645,24644.426999952073,24640.577796775116,24636.59672094949,24631.94532776404,24626.62278140987
2025-09-12T15:00:00-04:00,24645,24648.75,24644.25,24644.25,24644.71349997604,24642.051864516743,24638.464116294046,24633.810280940605,24628.293437645338
2025-09-12T15:02:00-04:00,24644.5,24646.75,24642,24644.5,24644.60674998802,24642.86790967783,24639.80542378426,24635.337383663376,24629.76676149576
2025-09-12T15:04:00-04:00,24644.75,24647.5,24641.25,24647.25,24644.678374994008,24643.49527311855,24640.90421849887,24636.682043140037,24631.128874087055
2025-09-12T15:06:00-04:00,24647.25,24647.75,24638,24639,24645.964187497004,24644.7468487457,24642.314392165787,24638.19175126289,24632.594430988232
2025-09-12T15:08:00-04:00,24639.25,24643,24638.75,24641.25,24642.607093748502,24642.914565830466,24641.633416128945,24638.342929653907,24633.199482716576
2025-09-12T15:10:00-04:00,24641.5,24641.5,24634.75,24634.75,24642.053546874253,24642.44304388698,24641.60376810029,24638.793939703348,24633.95407519689
2025-09-12T15:12:00-04:00,24635.25,24637.25,24630.75,24631.25,24638.651773437126,24640.045362591318,24640.191819633557,24638.28766260287,24634.071886542628
2025-09-12T15:14:00-04:00,24631.75,24632.25,24626,24627.5,24635.200886718565,24637.280241727545,24638.31585971499,24637.35371080246,24633.860805947843
2025-09-12T15:16:00-04:00,24627.5,24631.5,24624.5,24624.75,24631.350443359283,24634.020161151697,24635.91233533388,24635.94603783068,24633.282550861677
2025-09-12T15:18:00-04:00,24625,24630.5,24624.75,24628.25,24628.17522167964,24631.013440767798,24633.487371926352,24634.382318140582,24632.529591692433
2025-09-12T15:20:00-04:00,24628.5,24630.25,24626,24628.75,24628.337610839822,24630.17562717853,24632.37906705383,24633.54198697764,24632.16326517494
2025-09-12T15:22:00-04:00,24628.75,24630,24622.25,24624.75,24628.54380541991,24629.70041811902,24631.572607708535,24632.857417409406,24631.852968340852
2025-09-12T15:24:00-04:00,24624.75,24624.75,24618.75,24621.5,24626.646902709956,24628.050278746014,24630.056472662192,24631.699214922348,24631.207243946228
2025-09-12T15:26:00-04:00,24621.75,24622.75,24616.25,24616.75,24624.198451354976,24625.950185830676,24628.21058984837,24630.277898504868,24630.34749449657
2025-09-12T15:28:00-04:00,24616.75,24619.5,24610,24615.5,24620.474225677488,24622.88345722045,24625.66379210429,24628.3453415756,24629.111358633247
2025-09-12T15:30:00-04:00,24615.25,24617,24605.5,24607,24617.862112838746,24620.3389714803,24623.349616081116,24626.474578493373,24627.851235121132
2025-09-12T15:32:00-04:00,24607.25,24607.25,24595.25,24598,24612.556056419373,24615.975980986866,24619.771923618646,24623.72821013718,24625.978395564667
2025-09-12T15:34:00-04:00,24598,24607.25,24597.75,24601,24605.278028209686,24609.983987324576,24614.93371837006,24620.052751546154,24623.434905058788
2025-09-12T15:36:00-04:00,24600.75,24601,24591.75,24593.25,24603.014014104843,24606.905991549716,24611.78178095449,24617.29521561099,24621.372640962534
2025-09-12T15:38:00-04:00,24592.75,24596.25,24588.5,24591.25,24597.882007052423,24602.187327699812,24607.552496297936,24613.78875623799,24618.770582693214
2025-09-12T15:40:00-04:00,24591.25,24595.75,24581,24582.75,24594.56600352621,24598.541551799874,24603.92971934284,24610.56893391828,24616.268711539287
2025-09-12T15:42:00-04:00,24582.75,24600.25,24578.5,24597.25,24588.658001763106,24593.277701199917,24599.22311504443,24606.59480050138,24613.221555944805
2025-09-12T15:44:00-04:00,24597.5,24610.25,24597,24609,24593.079000881553,24594.685134133277,24598.84020059011,24605.2955432869,24611.792323586185
2025-09-12T15:46:00-04:00,24609,24614.5,24601.25,24601.25,24601.039500440776,24599.45675608885,24601.09793379231,24605.82475138877,24611.53847598744
2025-09-12T15:48:00-04:00,24601.5,24611,24598.75,24610.25,24601.26975022039,24600.137837392565,24601.18728183846,24605.206929761804,24610.625887261307
2025-09-12T15:50:00-04:00,24610.25,24621.25,24609,24615.5,24605.759875110194,24603.50855826171,24603.20121920769,24605.92736836726,24610.5917156921
2025-09-12T15:52:00-04:00,24615.5,24625,24613.75,24621.5,24610.629937555095,24607.505705507807,24605.934281605983,24607.294887171938,24611.037923356453
2025-09-12T15:54:00-04:00,24621.5,24624,24613.5,24617,24616.064968777548,24612.170470338537,24609.393330137988,24609.324189004517,24611.989021233137
2025-09-12T15:56:00-04:00,24617.25,24619.75,24599.75,24611.5,24616.657484388772,24613.863646892358,24611.13925677399,24610.45644771816,24612.467292030124
2025-09-12T15:58:00-04:00,24611.75,24620.75,24599.5,24601.25,24614.203742194386,24613.159097928237,24611.27497749088,24610.64124090128,24612.40208366375
2025-09-12T16:00:00-04:00,24601.25,24602.75,24588,24590.5,24607.72687109719,24609.189398618826,24609.04720471513,24609.29963505824,24611.388257876137
2025-09-12T16:02:00-04:00,24590.75,24602,24589.75,24597,24599.238435548596,24603.04293241255,24604.98115922288,24606.649687192777,24609.51205261467
2025-09-12T16:04:00-04:00,24597.5,24600.5,24594.75,24599.75,24598.3692177743,24601.195288275034,24603.318679395572,24605.34258902238,24608.420047831518
2025-09-12T16:06:00-04:00,24599.5,24603.75,24596.75,24596.75,24598.93460888715,24600.630192183355,24602.470083974335,24604.507933447756,24607.60913439229
2025-09-12T16:08:00-04:00,24596.5,24601.5,24595.75,24599.75,24597.717304443577,24599.25346145557,24601.143398646705,24603.36394295522,24606.5992130839
2025-09-12T16:10:00-04:00,24599.5,24602.75,24599,24600.5,24598.60865222179,24599.33564097038,24600.77819894744,24602.811951104475,24605.953830076272
2025-09-12T16:12:00-04:00,24601,24603.5,24600.25,24601.75,24599.804326110894,24599.89042731359,24600.82748807023,24602.553100946694,24605.50348188752
2025-09-12T16:14:00-04:00,24601.5,24603.5,24601.5,24602.5,24600.65216305545,24600.42695154239,24600.976935165734,24602.40265795431,24605.139528988657
2025-09-15T09:30:00-04:00,24668.75,24696,24663.75,24694.75,24634.701081527724,24623.20130102826,24616.037616240017,24611.880849675123,24610.922299080597
2025-09-15T09:32:00-04:00,24694.25,24703,24682.75,24682.75,24664.475540763862,24646.88420068551,24633.418145964457,24623.647871150104,24618.497544618724
2025-09-15T09:34:00-04:00,24683,24700.75,24679.5,24696.5,24673.73777038193,24658.922800457007,24644.43633575013,24632.12674670009,24624.36140419884
2025-09-15T09:36:00-04:00,24696,24707.5,24687,24703.5,24684.868885190965,24671.281866971338,24655.894927805657,24641.251497171506,24630.874003817127
2025-09-15T09:38:00-04:00,24703.5,24715.75,24699.5,24704.5,24694.184442595484,24682.02124464756,24666.473832737734,24650.14414043272,24637.47636710648
2025-09-15T09:40:00-04:00,24704.5,24717.5,24704,24709.25,24699.342221297742,24689.514163098374,24674.92409212935,24657.909263228044,24643.569424642254
2025-09-15T09:42:00-04:00,24709.5,24716,24697.5,24700.25,24704.421110648873,24696.17610873225,24682.607627211717,24665.27936848118,24649.56311331114
2025-09-15T09:44:00-04:00,24700.25,24710,24688.25,24706.75,24702.335555324436,24697.534072488164,24686.528154498003,24670.275172983867,24654.171012101036
2025-09-15T09:46:00-04:00,24707,24713.75,24703.5,24706.5,24704.667777662216,24700.689381658776,24691.077453498445,24675.521576843315,24658.97364736458
2025-09-15T09:48:00-04:00,24706.5,24722.5,24704,24719.5,24705.58388883111,24702.626254439183,24694.504686054344,24679.947065865697,24663.29422487689
2025-09-15T09:50:00-04:00,24719.75,24742,24717,24740,24712.666944415556,24708.334169626123,24700.114755820046,24685.633199313455,24668.4265680699
2025-09-15T09:52:00-04:00,24739.75,24740.75,24728.5,24732,24726.208472207778,24718.806113084083,24708.922587860037,24693.364170840105,24674.910516427182
2025-09-15T09:54:00-04:00,24732.25,24739.75,24730.25,24730.5,24729.22923610389,24723.28740872272,24714.106457224472,24698.91928929152,24680.123196751985
2025-09-15T09:56:00-04:00,24730.5,24746.75,24730,24741,24729.864618051943,24725.691605815147,24717.749466730143,24703.43081939273,24684.70290613817
2025-09-15T09:58:00-04:00,24741.5,24753.25,24741,24751.5,24735.68230902597,24730.96107054343,24723.027363012334,24708.869273765198,24689.866278307425
2025-09-15T10:00:00-04:00,24751.5,24756.25,24745.5,24746.75,24743.591154512986,24737.807380362286,24729.35461567626,24714.959377513027,24695.46934391584
2025-09-15T10:02:00-04:00,24747,24753.75,24740.75,24742,24745.295577256493,24740.87158690819,24733.275812192645,24719.53660929688,24700.1539490144
2025-09-15T10:04:00-04:00,24742,24747,24736.75,24740,24743.647788628245,24741.24772460546,24735.21452059428,24722.74566511161,24703.958135467634
2025-09-15T10:06:00-04:00,24739.75,24753,24738.5,24748.5,24741.698894314122,24740.748483070307,24736.22240490666,24725.174855809953,24707.21194133421
2025-09-15T10:08:00-04:00,24748.5,24752.5,24739.75,24740.75,24745.09944715706,24743.33232204687,24738.950759371848,24728.507019265675,24710.96540121292
2025-09-15T10:10:00-04:00,24740.75,24745.5,24734.5,24740,24742.92472357853,24742.471548031248,24739.350590622547,24730.256016513435,24713.673092011748
2025-09-15T10:12:00-04:00,24740,24742.75,24729,24732.5,24741.462361789265,24741.6476986875,24739.494903817536,24731.648014154373,24716.066447283407
2025-09-15T10:14:00-04:00,24732.5,24741,24731.75,24739,24736.981180894632,24738.598465791667,24737.940480746973,24731.769726418035,24717.56040662128
2025-09-15T10:16:00-04:00,24739.5,24740.75,24730,24731.25,24738.240590447316,24738.898977194443,24738.287040580977,24732.874051215458,24719.554915110253
2025-09-15T10:18:00-04:00,24731.25,24735,24729.75,24732.25,24734.745295223656,24736.34931812963,24736.723253785203,24732.642043898963,24720.618104645684
2025-09-15T10:20:00-04:00,24733,24733,24724.5,24726.75,24733.872647611828,24735.232878753086,24735.895864055157,24732.693180484825,24721.743731496077
2025-09-15T10:22:00-04:00,24726.25,24731.75,24723.75,24729.5,24730.061323805916,24732.238585835392,24733.752338709568,24731.77272612985,24722.15339226916
2025-09-15T10:24:00-04:00,24729.5,24735,24718.75,24733.5,24729.780661902958,24731.325723890262,24732.807374551885,24731.448050968444,24722.821265699236
2025-09-15T10:26:00-04:00,24733.75,24746,24731.5,24745.25,24731.76533095148,24732.13381592684,24733.01684687369,24731.776900830093,24723.814786999304
2025-09-15T10:28:00-04:00,24745.5,24748.5,24737.75,24745.75,24738.63266547574,24736.589210617894,24735.790880901757,24733.73734356865,24725.786169999366
2025-09-15T10:30:00-04:00,24745.25,24750.5,24727.75,24741.75,24741.94133273787,24739.47614041193,24737.892907368034,24735.38200877313,24727.555609090334
2025-09-15T10:32:00-04:00,24742.75,24746.75,24738.75,24740.75,24742.345666368936,24740.56742694129,24738.97226128625,24736.434578948396,24728.936917354848
2025-09-15T10:34:00-04:00,24740.75,24745,24728.5,24735.25,24741.547833184468,24740.628284627524,24739.36731433375,24737.051067670054,24730.010833958953
2025-09-15T10:36:00-04:00,24735.25,24744.25,24734,24737.75,24738.398916592232,24738.835523085017,24738.45235559292,24736.793772288616,24730.487121780865
2025-09-15T10:38:00-04:00,24737.5,24740,24732.5,24739.25,24737.949458296116,24738.390348723344,24738.240721016715,24736.894661961673,24731.124656164422
2025-09-15T10:40:00-04:00,24739,24747.75,24736.75,24744.25,24738.47472914806,24738.59356581556,24738.409449679668,24737.195424538575,24731.84059651311
2025-09-15T10:42:00-04:00,24744,24749.5,24740.75,24747.75,24741.23736457403,24740.395710543708,24739.6517941953,24738.16750674735,24732.945996830098
2025-09-15T10:44:00-04:00,24747.75,24750.5,24745,24748.25,24744.493682287015,24742.84714036247,24741.451395485234,24739.53643435487,24734.29181530009
2025-09-15T10:46:00-04:00,24747.75,24753.25,24741,24742.5,24746.121841143507,24744.481426908314,24742.851085377402,24740.709800875604,24735.515286636444
2025-09-15T10:48:00-04:00,24742.75,24746.75,24731,24735.25,24744.435920571756,24743.90428460554,24742.8286219602,24741.001257893375,24736.172987851314
2025-09-15T10:50:00-04:00,24735,24739.25,24731.5,24737,24739.717960285878,24740.93618973703,24741.088928191268,24740.14393533718,24736.066352592105
2025-09-15T10:52:00-04:00,24736.25,24746,24736,24744,24737.98398014294,24739.37412649135,24740.01361081543,24739.58765886044,24736.083047811004
2025-09-15T10:54:00-04:00,24744,24749.25,24741,24749,24740.99199007147,24740.916084327568,24740.899475078666,24740.21799330895,24736.802770737275
2025-09-15T10:56:00-04:00,24749,24750.5,24745.5,24747.25,24744.995995035737,24743.610722885045,24742.69959172785,24741.472565693384,24737.91160976116
2025-09-15T10:58:00-04:00,24747.5,24753,24744,24753,24746.24799751787,24744.90714859003,24743.766349121663,24742.333627737185,24738.783281601052
2025-09-15T11:00:00-04:00,24753,24761,24748.25,24751.25,24749.623998758936,24747.604765726686,24745.818271539072,24743.8573952033,24740.07571054641
2025-09-15T11:02:00-04:00,24751.5,24756.75,24750.25,24756,24750.561999379468,24748.903177151125,24747.080877863722,24744.949195888545,24741.11428231492
2025-09-15T11:04:00-04:00,24756.75,24760.25,24749.5,24751.25,24753.655999689734,24751.518784767417,24749.229571671785,24746.635025047322,24742.53571119538
2025-09-15T11:06:00-04:00,24751,24753.25,24742.5,24745.25,24752.327999844867,24751.345856511613,24749.623000189167,24747.258592897706,24743.3051919958
2025-09-15T11:08:00-04:00,24744.75,24750,24740.5,24740.5,24748.538999922435,24749.14723767441,24748.54011125824,24746.90022248375,24743.436538178
2025-09-15T11:10:00-04:00,24741,24755,24737.25,24753,24744.769499961218,24746.43149178294,24746.86453097863,24746.0573335575,24743.215034707275
2025-09-15T11:12:00-04:00,24752,24756,24749,24752,24748.384749980607,24748.287661188628,24748.00574631671,24746.90628590643,24744.013667915704
2025-09-15T11:14:00-04:00,24752,24752.25,24744.25,24746.25,24750.192374990304,24749.525107459085,24748.89335824633,24747.633959348368,24744.739698105186
2025-09-15T11:16:00-04:00,24746,24753,24743.5,24748,24748.096187495154,24748.35007163939,24748.250389747143,24747.400536584315,24744.854271004715
2025-09-15T11:18:00-04:00,24747.5,24749.5,24739,24740.75,24747.798093747577,24748.06671442626,24748.08363647,24747.4147456437,24745.094791822467
2025-09-15T11:20:00-04:00,24741,24742,24734.75,24737.75,24744.39904687379,24745.71114295084,24746.509495032224,24746.498353408886,24744.722538020425
2025-09-15T11:22:00-04:00,24737.25,24738.25,24731.25,24734,24740.824523436895,24742.890761967228,24744.451829469508,24745.17716006476,24744.043216382204
2025-09-15T11:24:00-04:00,24733.75,24743.5,24733.25,24741.75,24737.287261718448,24739.843841311485,24742.07364514295,24743.544708626938,24743.107469438368
2025-09-15T11:26:00-04:00,24742.5,24755,24741.25,24750.25,24739.893630859224,24740.72922754099,24742.16839066674,24743.395464537374,24743.05224494397
2025-09-15T11:28:00-04:00,24750.5,24753.25,24743,24745,24745.196815429612,24743.986151693993,24744.019859407465,24744.410398174892,24743.729313585427
2025-09-15T11:30:00-04:00,24744.25,24748.25,24741,24743.5,24744.723407714806,24744.07410112933,24744.07100176136,24744.38748414991,24743.776648714025
2025-09-15T11:32:00-04:00,24743.5,24747.75,24741,24741.5,24744.1117038574,24743.88273408622,24743.94411248106,24744.26070069992,24743.75149883093
2025-09-15T11:34:00-04:00,24742.5,24747.5,24741.5,24743.25,24743.3058519287,24743.421822724147,24743.62319859638,24744.0091720285,24743.637726209938
2025-09-15T11:36:00-04:00,24743,24750.5,24742.5,24747.5,24743.15292596435,24743.281215149433,24743.484710019406,24743.86500459586,24743.579751099944
2025-09-15T11:38:00-04:00,24748.5,24758,24748.5,24756,24745.826462982175,24745.02081009962,24744.599218903983,24744.527146796452,24744.027046454496
2025-09-15T11:40:00-04:00,24756.25,24769.25,24753.75,24763,24751.03823149109,24748.76387339975,24747.188281369763,24746.201840111244,24745.13822404954
2025-09-15T11:42:00-04:00,24763,24765.5,24755.25,24755.75,24757.019115745545,24753.509248933166,24750.701996620926,24748.60157723821,24746.76202186322
2025-09-15T11:44:00-04:00,24756.25,24756.5,24750.5,24754.25,24756.63455787277,24754.42283262211,24751.934886260722,24749.694209061323,24747.6245653302
2025-09-15T11:46:00-04:00,24754.25,24763.5,24752.5,24763,24755.442278936385,24754.365221748074,24752.449355980563,24750.345036338276,24748.22687757291
2025-09-15T11:48:00-04:00,24763,24770,24761.25,24768.75,24759.221139468194,24757.243481165384,24754.793943540437,24752.15288828995,24749.569888702645
2025-09-15T11:50:00-04:00,24768.25,24773.75,24764.25,24765.75,24763.735569734097,24760.912320776923,24757.78417830923,24754.452475677102,24751.26808063877
2025-09-15T11:52:00-04:00,24765.25,24772.5,24765,24769,24764.49278486705,24762.358213851283,24759.443249796066,24755.9949791518,24752.53916421706
2025-09-15T11:54:00-04:00,24769.25,24776,24767.25,24770.5,24766.871392433524,24764.655475900854,24761.62252761916,24757.888553558685,24754.05833110642
2025-09-15T11:56:00-04:00,24770.5,24778,24766,24777,24768.685696216762,24766.60365060057,24763.59529925935,24759.690188764587,24755.553028278562
2025-09-15T11:58:00-04:00,24776.5,24780.75,24769,24770.75,24772.592848108383,24769.902433733714,24766.463010535048,24762.091590369648,24757.457298435056
2025-09-15T12:00:00-04:00,24771,24772.25,24762.75,24763.5,24771.79642405419,24770.26828915581,24767.471230416148,24763.364220316842,24758.688453122777
2025-09-15T12:02:00-04:00,24763.75,24765.5,24756.75,24759,24767.773212027096,24768.095526103873,24766.64429032367,24763.41933170015,24759.148593747977
2025-09-15T12:04:00-04:00,24760,24765.25,24759.5,24760.75,24763.886606013548,24765.39701740258,24765.167781362856,24762.930855742987,24759.225994316344
2025-09-15T12:06:00-04:00,24761,24773,24761,24771.75,24762.443303006774,24763.931344935056,24764.241607726664,24762.655019208276,24759.387267560312
2025-09-15T12:08:00-04:00,24771.75,24774.5,24769,24774.25,24767.096651503387,24766.537563290036,24765.910139342963,24763.95430217852,24760.511152327555
2025-09-15T12:10:00-04:00,24774,24776,24767.5,24774,24770.548325751693,24769.025042193356,24767.707886155637,24765.389401867305,24761.73741120687
2025-09-15T12:12:00-04:00,24774.25,24786,24771.75,24779.5,24772.399162875845,24770.76669479557,24769.16168923216,24766.655201600548,24762.874919278973
2025-09-15T12:14:00-04:00,24779.5,24780.75,24774.75,24777.5,24775.949581437922,24773.67779653038,24771.459091625016,24768.49017280047,24764.386290253613
2025-09-15T12:16:00-04:00,24777.75,24780,24775.5,24778,24776.84979071896,24775.03519768692,24772.8570712639,24769.813005257547,24765.60117295783
2025-09-15T12:18:00-04:00,24778,24782.25,24771.75,24772.75,24777.42489535948,24776.023465124614,24773.99994431637,24770.98257593504,24766.728339052574
2025-09-15T12:20:00-04:00,24773.25,24779.25,24769,24769,24775.33744767974,24775.09897674974,24773.833290023842,24771.306493658605,24767.32121732052
2025-09-15T12:22:00-04:00,24769,24775.75,24767.75,24774,24772.16872383987,24773.065984499826,24772.7592255741,24770.97699456452,24767.473833927746
2025-09-15T12:24:00-04:00,24774.25,24776,24762.75,24763.75,24773.209361919937,24773.460656333216,24773.090508779856,24771.444566769587,24768.089849025226
